dimacs_file,solver,grammar,word,word_length,positive_or_negative,nonterminal_count,rule_count,singular_rule_count,double_rule_count,bool_variable_count,base_bool_variable_count,tseitin_variable_count,clause_count,fixed_value_clause_count,tseitin_clause_count,window_clause_count,status,result,time_ms
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w11.cnf,pysat:g4,1,a a a a a a b a b a b b a b a b a b a b b b a b a b b b b b,30,negative,6,13,5,8,38750,2790,35960,110671,1051,107880,1740,ok,UNSAT,64.354
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w11.cnf,pysat:gc3,1,a a a a a a b a b a b b a b a b a b a b b b a b a b b b b b,30,negative,6,13,5,8,38750,2790,35960,110671,1051,107880,1740,ok,UNSAT,74.622
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w11.cnf,pysat:gc4,1,a a a a a a b a b a b b a b a b a b a b b b a b a b b b b b,30,negative,6,13,5,8,38750,2790,35960,110671,1051,107880,1740,ok,UNSAT,72.234
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w11.cnf,pysat:m22,1,a a a a a a b a b a b b a b a b a b a b b b a b a b b b b b,30,negative,6,13,5,8,38750,2790,35960,110671,1051,107880,1740,ok,UNSAT,62.776
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w11.cnf,pysat:mc,1,a a a a a a b a b a b b a b a b a b a b b b a b a b b b b b,30,negative,6,13,5,8,38750,2790,35960,110671,1051,107880,1740,ok,UNSAT,66.211
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w11.cnf,pysat:mgh,1,a a a a a a b a b a b b a b a b a b a b b b a b a b b b b b,30,negative,6,13,5,8,38750,2790,35960,110671,1051,107880,1740,ok,UNSAT,57.958
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w11.cnf,pycryptosat,1,a a a a a a b a b a b b a b a b a b a b b b a b a b b b b b,30,negative,6,13,5,8,38750,2790,35960,110671,1051,107880,1740,ok,UNSAT,42.751
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w12.cnf,pysat:g3,1,a a a a b a b a a b a a a a a b b b a b,20,negative,6,13,5,8,11900,1260,10640,33181,501,31920,760,ok,UNSAT,19.434
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w12.cnf,pysat:g4,1,a a a a b a b a a b a a a a a b b b a b,20,negative,6,13,5,8,11900,1260,10640,33181,501,31920,760,ok,UNSAT,22.433
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w12.cnf,pysat:gc3,1,a a a a b a b a a b a a a a a b b b a b,20,negative,6,13,5,8,11900,1260,10640,33181,501,31920,760,ok,UNSAT,25.020
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w12.cnf,pysat:gc4,1,a a a a b a b a a b a a a a a b b b a b,20,negative,6,13,5,8,11900,1260,10640,33181,501,31920,760,ok,UNSAT,27.303
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w12.cnf,pysat:m22,1,a a a a b a b a a b a a a a a b b b a b,20,negative,6,13,5,8,11900,1260,10640,33181,501,31920,760,ok,UNSAT,21.241
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w12.cnf,pysat:mc,1,a a a a b a b a a b a a a a a b b b a b,20,negative,6,13,5,8,11900,1260,10640,33181,501,31920,760,ok,UNSAT,33.598
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w12.cnf,pysat:mgh,1,a a a a b a b a a b a a a a a b b b a b,20,negative,6,13,5,8,11900,1260,10640,33181,501,31920,760,ok,UNSAT,30.979
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w12.cnf,pycryptosat,1,a a a a b a b a a b a a a a a b b b a b,20,negative,6,13,5,8,11900,1260,10640,33181,501,31920,760,ok,UNSAT,19.369
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w13.cnf,pysat:g3,1,b b b b a b b b a a a b a b a a b b b a b b a b a a a a a,29,negative,6,13,5,8,35090,2610,32480,100051,987,97440,1624,ok,UNSAT,50.182
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w13.cnf,pysat:g4,1,b b b b a b b b a a a b a b a a b b b a b b a b a a a a a,29,negative,6,13,5,8,35090,2610,32480,100051,987,97440,1624,ok,UNSAT,54.501
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w13.cnf,pysat:gc3,1,b b b b a b b b a a a b a b a a b b b a b b a b a a a a a,29,negative,6,13,5,8,35090,2610,32480,100051,987,97440,1624,ok,UNSAT,68.229
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w13.cnf,pysat:gc4,1,b b b b a b b b a a a b a b a a b b b a b b a b a a a a a,29,negative,6,13,5,8,35090,2610,32480,100051,987,97440,1624,ok,UNSAT,72.895
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w13.cnf,pysat:m22,1,b b b b a b b b a a a b a b a a b b b a b b a b a a a a a,29,negative,6,13,5,8,35090,2610,32480,100051,987,97440,1624,ok,UNSAT,54.083
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w13.cnf,pysat:mc,1,b b b b a b b b a a a b a b a a b b b a b b a b a a a a a,29,negative,6,13,5,8,35090,2610,32480,100051,987,97440,1624,ok,UNSAT,58.287
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w13.cnf,pysat:mgh,1,b b b b a b b b a a a b a b a a b b b a b b a b a a a a a,29,negative,6,13,5,8,35090,2610,32480,100051,987,97440,1624,ok,UNSAT,52.693
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w13.cnf,pycryptosat,1,b b b b a b b b a a a b a b a a b b b a b b a b a a a a a,29,negative,6,13,5,8,35090,2610,32480,100051,987,97440,1624,ok,UNSAT,39.051
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w14.cnf,pysat:g3,1,b a b b a b a a b a a a a a a b a a b a,20,negative,6,13,5,8,11900,1260,10640,33181,501,31920,760,ok,UNSAT,18.464
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w14.cnf,pysat:g4,1,b a b b a b a a b a a a a a a b a a b a,20,negative,6,13,5,8,11900,1260,10640,33181,501,31920,760,ok,UNSAT,22.253
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w14.cnf,pysat:gc3,1,b a b b a b a a b a a a a a a b a a b a,20,negative,6,13,5,8,11900,1260,10640,33181,501,31920,760,ok,UNSAT,25.393
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w14.cnf,pysat:gc4,1,b a b b a b a a b a a a a a a b a a b a,20,negative,6,13,5,8,11900,1260,10640,33181,501,31920,760,ok,UNSAT,24.779
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w14.cnf,pysat:m22,1,b a b b a b a a b a a a a a a b a a b a,20,negative,6,13,5,8,11900,1260,10640,33181,501,31920,760,ok,UNSAT,20.231
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w14.cnf,pysat:mc,1,b a b b a b a a b a a a a a a b a a b a,20,negative,6,13,5,8,11900,1260,10640,33181,501,31920,760,ok,UNSAT,25.694
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w14.cnf,pysat:mgh,1,b a b b a b a a b a a a a a a b a a b a,20,negative,6,13,5,8,11900,1260,10640,33181,501,31920,760,ok,UNSAT,22.313
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w14.cnf,pycryptosat,1,b a b b a b a a b a a a a a a b a a b a,20,negative,6,13,5,8,11900,1260,10640,33181,501,31920,760,ok,UNSAT,14.274
